account_id,assists,avatar,avatarfull,avatarmedium,cheese,country_code,deaths,denies,fantasy_role,fh_unavailable,full_history_time,gold_per_min,is_locked,is_pro,kda,kills,last_hits,last_login,last_match_time,loccountrycode,locked_until,main_role,name,personaname,profileurl,steamid,team_id,team_name,team_tag,xp_per_min
81852496,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/87/87f35e3b1dd4785f55baece6c2e01d0eb8175250.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/87/87f35e3b1dd4785f55baece6c2e01d0eb8175250_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/87/87f35e3b1dd4785f55baece6c2e01d0eb8175250_medium.jpg,0.0,ru,,,1,False,2017-06-09T12:40:02.128Z,,True,True,,,,,2017-07-28T23:55:17.000Z,RU,1502694000,,Afoninje,meow,http://steamcommunity.com/id/Afoninje/,76561198042118224,2790766,Effect,Effect,
82051518,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d5/d539310763537c31769f086556fcb62b9026ffa1.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d5/d539310763537c31769f086556fcb62b9026ffa1_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d5/d539310763537c31769f086556fcb62b9026ffa1_medium.jpg,0.0,,,,0,,,,False,True,,,,,2017-07-27T23:53:15.000Z,,1481500800,,pizza,ng,http://steamcommunity.com/profiles/76561198042317246/,76561198042317246,2788413,,,
82059860,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/94/94e8c6d10a2400bd92dc5d914c114db5ca682a8f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/94/94e8c6d10a2400bd92dc5d914c114db5ca682a8f_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/94/94e8c6d10a2400bd92dc5d914c114db5ca682a8f_medium.jpg,2.0,us,,,1,False,2016-09-04T02:54:43.660Z,,False,True,,,,2016-11-07T02:32:29.651Z,,US,1493683200,,Sovereign,Siren,http://steamcommunity.com/profiles/76561198042325588/,76561198042325588,3732995,Top 5,top5,
82223507,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/29/290114b7013d234a8df6640ba5189e441c009b82.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/29/290114b7013d234a8df6640ba5189e441c009b82_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/29/290114b7013d234a8df6640ba5189e441c009b82_medium.jpg,0.0,ru,,,0,,,,False,True,,,,2017-02-21T17:01:25.108Z,2017-05-27T16:46:15.000Z,RU,0,,maiNKooN,maiNKooN,http://steamcommunity.com/id/mainkoon/,76561198042489235,3340042,Effect 2,Effect,
82262664,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d8/d8a04e9c65ee865bb945fb213742e64e8e5ca960.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d8/d8a04e9c65ee865bb945fb213742e64e8e5ca960_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d8/d8a04e9c65ee865bb945fb213742e64e8e5ca960_medium.jpg,0.0,,,,2,True,2017-07-20T16:53:07.920Z,,True,True,,,,,2017-07-23T00:23:57.000Z,DE,1502694000,,KuroKy,ghn,http://steamcommunity.com/id/kurokykky/,76561198042528392,2163,Team Liquid,Liquid,
82327674,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4a/4aa0b984528647ab22bedf22120cba5461d5a7f0.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4a/4aa0b984528647ab22bedf22120cba5461d5a7f0_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4a/4aa0b984528647ab22bedf22120cba5461d5a7f0_medium.jpg,0.0,cn,,,2,,,,True,True,,,,,2017-07-09T06:40:45.000Z,,1502694000,,Faith,wwwwwwwwwww,http://steamcommunity.com/id/382120427/,76561198042593402,1375614,Newbee,Newbee,
82630959,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bf/bfc38b5a6cc233a22165d727bd85daea29f88aff.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bf/bfc38b5a6cc233a22165d727bd85daea29f88aff_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bf/bfc38b5a6cc233a22165d727bd85daea29f88aff_medium.jpg,0.0,sg,,,1,False,2016-11-01T17:47:45.593Z,,True,True,,,,2016-09-02T03:58:27.085Z,2017-07-29T02:36:44.000Z,,1502694000,,xFreedom,EVERYTHING CAN WORK,http://steamcommunity.com/profiles/76561198042896687/,76561198042896687,2776208,White Fries Gaming,WF,
83161861,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/7d/7d23026d813153dd63a247aec3bba4bea88cde3a.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/7d/7d23026d813153dd63a247aec3bba4bea88cde3a_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/7d/7d23026d813153dd63a247aec3bba4bea88cde3a_medium.jpg,0.0,,,,0,,,,False,True,,,,,2017-07-27T21:41:29.000Z,RU,0,,suorg,suorg,http://steamcommunity.com/id/suorg/,76561198043427589,1964407,Comanche,Comanche,
83625397,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c3/c311f2d16201c4e9221359030bcd099711cad596.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c3/c311f2d16201c4e9221359030bcd099711cad596_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c3/c311f2d16201c4e9221359030bcd099711cad596_medium.jpg,0.0,us,,,2,,,,False,True,,,,,2017-07-29T01:09:23.000Z,US,0,,ima_sheep(sux),ima_sheep(sux),http://steamcommunity.com/id/imasheepsux/,76561198043891125,0,,,
83867257,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/0f/0fe3964253536fbc74d0f8036a774ccbb536fef1.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/0f/0fe3964253536fbc74d0f8036a774ccbb536fef1_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/0f/0fe3964253536fbc74d0f8036a774ccbb536fef1_medium.jpg,0.0,si,,,1,False,2017-04-08T20:44:37.677Z,,True,True,,,,2016-01-09T02:09:33.707Z,2017-07-28T22:07:29.000Z,,1502694000,,Pingvincek,Pingvincek,http://steamcommunity.com/profiles/76561198044132985/,76561198044132985,2537636,Elements Pro Gaming,EPG,
84105632,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/25/25a3a1e640c972ff5569028861baa953fc637474.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/25/25a3a1e640c972ff5569028861baa953fc637474_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/25/25a3a1e640c972ff5569028861baa953fc637474_medium.jpg,0.0,kr,,,1,False,2017-06-17T19:34:44.072Z,,False,True,,,,2017-03-16T08:07:14.036Z,2017-07-29T02:43:50.000Z,US,0,,≈Ω≈Ω≈,BAIDUCHING 肏你祖宗十八代,http://steamcommunity.com/id/102844872920382392323455/,76561198044371360,0,asdasd,FLeSh,
84429681,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3e/3ea398ab4f615b95dddf151a0f951ef5e52bd123.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3e/3ea398ab4f615b95dddf151a0f951ef5e52bd123_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3e/3ea398ab4f615b95dddf151a0f951ef5e52bd123_medium.jpg,0.0,us,,,1,False,2017-05-27T16:52:34.830Z,,True,True,,,,2015-07-15T08:14:55.423Z,2017-07-28T22:10:55.000Z,US,1502694000,,Moo,Game > Flame.,http://steamcommunity.com/id/moodota2/,76561198044695409,3,compLexity Gaming,coL,
84772440,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/1c/1cb84ad946176ae94413d4dd37df7d20a3e76083.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/1c/1cb84ad946176ae94413d4dd37df7d20a3e76083_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/1c/1cb84ad946176ae94413d4dd37df7d20a3e76083_medium.jpg,0.0,jp,,,0,True,2017-07-15T21:33:27.050Z,,True,True,,,,,2017-06-27T16:08:37.000Z,,1502694000,,iceiceice,クロロ＝ルシルフル,http://steamcommunity.com/profiles/76561198045038168/,76561198045038168,3326875,Faceless,fL,
84853828,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/5a/5af2da25016be4dc9ef648f70583c58dfda3ba14.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/5a/5af2da25016be4dc9ef648f70583c58dfda3ba14_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/5a/5af2da25016be4dc9ef648f70583c58dfda3ba14_medium.jpg,0.0,br,,,2,False,2017-07-21T04:47:05.785Z,,True,True,,,,2017-06-13T21:22:09.370Z,2017-07-28T20:31:19.000Z,BR,1502694000,,kingrd,PAU DE JÙPITER,http://steamcommunity.com/id/Kingrd/,76561198045119556,3715574,SG e-sports team,SG,
85008179,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/77/777fb9743022b3e7749d56c0c300c760174b5f3f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/77/777fb9743022b3e7749d56c0c300c760174b5f3f_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/77/777fb9743022b3e7749d56c0c300c760174b5f3f_medium.jpg,0.0,br,,,2,False,2015-09-26T00:04:53.505Z,,True,True,,,,2017-02-27T22:00:15.223Z,2017-07-29T02:54:57.000Z,,1502694000,,Peco,sorry,http://steamcommunity.com/profiles/76561198045273907/,76561198045273907,3477208,Midas Club Elite,Midas,
85375207,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/40/40a2444e82003fe1e18e283250fc5518a76414a6.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/40/40a2444e82003fe1e18e283250fc5518a76414a6_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/40/40a2444e82003fe1e18e283250fc5518a76414a6_medium.jpg,0.0,ro,,,2,True,2017-05-24T22:34:26.902Z,,False,True,,,,,2017-07-22T13:43:56.000Z,RO,1481500800,,ComeWithMe,ZU ComeWithMe,http://steamcommunity.com/id/leceweme/,76561198045640935,3325406,Romania,RO,
85417034,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/83/833623fc030ade94f39566a1d57e93647078e156.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/83/833623fc030ade94f39566a1d57e93647078e156_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/83/833623fc030ade94f39566a1d57e93647078e156_medium.jpg,0.0,,,,2,False,2016-10-17T18:14:30.454Z,,True,True,,,,,2017-06-27T16:08:37.000Z,SG,1502694000,,xy,[],http://steamcommunity.com/profiles/76561198045682762/,76561198045682762,3326875,Faceless,fL,
85485252,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/31/314d0572a41d5f680e3049ff5461771050a4e4d7.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/31/314d0572a41d5f680e3049ff5461771050a4e4d7_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/31/314d0572a41d5f680e3049ff5461771050a4e4d7_medium.jpg,0.0,th,,,2,False,2016-04-17T13:07:43.847Z,,True,True,,,,2016-07-15T08:49:47.312Z,2017-07-28T19:14:55.000Z,TH,1502694000,,FeiMao,FeiMao,http://steamcommunity.com/profiles/76561198045750980/,76561198045750980,24,Trust,Trust,
85620664,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/38/385af65d9f0fb9cf64beea07b6f9f7291406a9e3.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/38/385af65d9f0fb9cf64beea07b6f9f7291406a9e3_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/38/385af65d9f0fb9cf64beea07b6f9f7291406a9e3_medium.jpg,0.0,dk,,,2,False,2017-03-28T13:59:20.777Z,,False,True,,,,,2017-06-23T08:44:16.000Z,DK,0,,DuRuM,durum,http://steamcommunity.com/id/4334234533553/,76561198045886392,2088456,5 Pencils 1 Case Gaming,5P1C,
85805514,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/db/dbd6842b3804c9a71c71528d014c64e7665715c2.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/db/dbd6842b3804c9a71c71528d014c64e7665715c2_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/db/dbd6842b3804c9a71c71528d014c64e7665715c2_medium.jpg,0.0,us,,,2,True,2017-07-19T17:58:03.358Z,,True,True,,,,,2017-06-30T00:13:11.000Z,,1502694000,,DeMoN,abed 10k mmr? 4wat,http://steamcommunity.com/id/jimmydoto2/,76561198046071242,3,compLexity Gaming,coL,
85937380,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a0/a033ded1d82fae1986b53612f9d7ee6867f1bac2.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a0/a033ded1d82fae1986b53612f9d7ee6867f1bac2_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a0/a033ded1d82fae1986b53612f9d7ee6867f1bac2_medium.jpg,0.0,br,,,1,False,2017-07-13T13:50:05.667Z,,True,True,,,,2015-09-01T18:13:47.678Z,2017-07-28T17:26:33.000Z,,1502694000,,4dr,four´,http://steamcommunity.com/id/2345634563452453/,76561198046203108,3715574,SG e-sports team,SG,
86043885,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/33/33062796777193cf93699590bb3b5b6d3619acf2.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/33/33062796777193cf93699590bb3b5b6d3619acf2_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/33/33062796777193cf93699590bb3b5b6d3619acf2_medium.jpg,0.0,ca,,,1,False,2015-09-25T11:39:26.780Z,,False,True,,,,2016-09-05T07:38:55.602Z,2017-07-28T22:15:59.000Z,CA,1481500800,,^^DragonFist^^,^^DragonFist^^,http://steamcommunity.com/id/DragonFistDOTA/,76561198046309613,0,Rainbows and Sunshine,RnS,
86485206,,,,,,,,,0,,,,False,True,,,,,,,0,,,,,,0,Mineski.GGNetwork,Mski,
86576108,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/86/8646f5a6052565825249bd8416c64b5a8ff3d93f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/86/8646f5a6052565825249bd8416c64b5a8ff3d93f_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/86/8646f5a6052565825249bd8416c64b5a8ff3d93f_medium.jpg,0.0,fi,,,1,False,2016-12-01T23:10:22.182Z,,False,True,,,,2017-03-23T22:19:10.401Z,2017-07-28T22:35:29.000Z,FI,0,,Ouker,Ouker,http://steamcommunity.com/profiles/76561198046841836/,76561198046841836,3964970,Divine Gaming,Divine,
86664345,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a5/a5922afcbff37bc0c2e75f5e7b89db4b1f31af5d.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a5/a5922afcbff37bc0c2e75f5e7b89db4b1f31af5d_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a5/a5922afcbff37bc0c2e75f5e7b89db4b1f31af5d_medium.jpg,0.0,se,,,2,False,2016-09-27T20:12:47.199Z,,False,True,,,,2016-02-07T22:10:32.648Z,,,1493683200,,Steffstyle,Steffstyle,http://steamcommunity.com/id/SteffStyle/,76561198046930073,3152713,4 protect five,4p5,
86698277,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/8d/8df474ad1c0cb8870f4499c315c4bb2f14787a5f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/8d/8df474ad1c0cb8870f4499c315c4bb2f14787a5f_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/8d/8df474ad1c0cb8870f4499c315c4bb2f14787a5f_medium.jpg,0.0,il,,,3,False,2017-07-05T21:15:30.158Z,,True,True,,,,2017-06-23T22:38:25.754Z,2017-07-28T21:30:18.000Z,IL,1502694000,,33,2084,http://steamcommunity.com/id/Neta33/,76561198046964005,1846548,HellRaisers,HR,
86700461,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b9/b9f247f17b6852b5b5a718a9dec624f279c71bb1.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b9/b9f247f17b6852b5b5a718a9dec624f279c71bb1_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b9/b9f247f17b6852b5b5a718a9dec624f279c71bb1_medium.jpg,0.0,ro,,,1,False,2017-07-27T15:53:20.599Z,,True,True,,,,2016-01-02T20:11:00.779Z,2017-07-28T23:11:41.000Z,RO,1502694000,,w33,w33,http://steamcommunity.com/id/w33haa/,76561198046966189,4251435,Planet Odd,ODD,
86715129,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/0a/0a6819bfc87d735bb607161db6e7e3d390f72ad3.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/0a/0a6819bfc87d735bb607161db6e7e3d390f72ad3_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/0a/0a6819bfc87d735bb607161db6e7e3d390f72ad3_medium.jpg,0.0,us,,,1,False,2017-07-25T19:34:21.836Z,,False,True,,,,2016-09-19T06:43:31.401Z,2017-07-29T02:25:46.000Z,,1493683200,,ixmike88,ixmike88,http://steamcommunity.com/id/ixmike88/,76561198046980857,4653139,Guess,Guess,
86716947,,,,,,,,,1,,,,False,True,,,,,,,0,,Solo,,,,953172,PO5EiDON,PSN,
86718021,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/85/85deebf241b2d21c630d67b4d2f631ee3b495933.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/85/85deebf241b2d21c630d67b4d2f631ee3b495933_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/85/85deebf241b2d21c630d67b4d2f631ee3b495933_medium.jpg,0.0,us,,,1,,,,False,True,,,,,2017-07-12T19:38:08.000Z,US,1493683200,,Champl0o,ttv/Champl0o ~Live~,http://steamcommunity.com/id/86718021/,76561198046983749,3732995,Top 5,top5,
86721619,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/0c/0c1c30d327f3718f3ac73de68b265121e2130d86.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/0c/0c1c30d327f3718f3ac73de68b265121e2130d86_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/0c/0c1c30d327f3718f3ac73de68b265121e2130d86_medium.jpg,0.0,pe,,,1,,,,False,True,,,,,,PE,0,,Nova,NoVa,http://steamcommunity.com/profiles/76561198046987347/,76561198046987347,2253967,Artyk DotA 2,Artyk,
86723143,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/05/05d2b6865612c7c1f947bdf770efe9befb784319.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/05/05d2b6865612c7c1f947bdf770efe9befb784319_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/05/05d2b6865612c7c1f947bdf770efe9befb784319_medium.jpg,0.0,ua,,,1,True,2017-01-23T17:26:47.362Z,,True,True,,,,,2017-07-28T12:38:15.000Z,,1502694000,,Funn1k,moon police,http://steamcommunity.com/id/Funn1Que/,76561198046988871,4429098,M19,M19,
86724433,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a5/a5dcfe7d75351fa9a632d223720691cdf5f0b0e3.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a5/a5dcfe7d75351fa9a632d223720691cdf5f0b0e3_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a5/a5dcfe7d75351fa9a632d223720691cdf5f0b0e3_medium.jpg,0.0,pe,,,1,,,,False,True,,,,,2017-07-25T03:24:05.000Z,,1481500800,, i w o,unbesiegt-,http://steamcommunity.com/profiles/76561198046990161/,76561198046990161,1773539,Battle Zone-,Bz,
86725175,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/42/421bb1357855b9e7507873ef1307441e8772022f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/42/421bb1357855b9e7507873ef1307441e8772022f_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/42/421bb1357855b9e7507873ef1307441e8772022f_medium.jpg,0.0,,,,1,True,2017-03-19T19:39:52.756Z,,True,True,,,,,2017-07-23T00:23:57.000Z,,1502694000,,Resolut1on,SLOTHERINA,http://steamcommunity.com/id/resolut1on/,76561198046990903,4251435,Planet Odd,ODD,
86726887,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3e/3ef29806836180839753c0e53ad36544c39ed7fe.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3e/3ef29806836180839753c0e53ad36544c39ed7fe_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/3e/3ef29806836180839753c0e53ad36544c39ed7fe_medium.jpg,0.0,us,,,3,False,2016-12-06T11:12:28.929Z,,True,True,,,,2016-09-14T16:00:58.220Z,2017-07-17T18:26:58.000Z,US,1502694000,,MSS,MSS-,http://steamcommunity.com/id/MSSDota/,76561198046992615,1333179,Cloud9,C9,
86727555,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e0/e072ee26b77ec46980c885b7b86a522e8020c453.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e0/e072ee26b77ec46980c885b7b86a522e8020c453_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/e0/e072ee26b77ec46980c885b7b86a522e8020c453_medium.jpg,0.0,us,,,2,True,2017-04-12T15:06:13.029Z,,False,True,,,,2017-02-24T01:14:02.759Z,2017-06-24T04:32:15.000Z,,1493683200,,ppd,ppd,http://steamcommunity.com/id/ppd17/,76561198046993283,3720366,WanteD,WanteD,
86729033,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b0/b0cc79a32a397eb9338375b3ed3c48e18e48a417.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b0/b0cc79a32a397eb9338375b3ed3c48e18e48a417_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/b0/b0cc79a32a397eb9338375b3ed3c48e18e48a417_medium.jpg,0.0,nz,,,1,,,,False,True,,,,2016-09-02T06:51:21.344Z,2017-07-26T20:15:07.000Z,,0,,yculstranger,FOR SPACE,http://steamcommunity.com/id/lucyhehe/,76561198046994761,1412659,Mum I Need Tangoes!,Mint,
86738694,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/24/24b50fbc29fd66bbe940e9c4a47b55444c58f5cf.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/24/24b50fbc29fd66bbe940e9c4a47b55444c58f5cf_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/24/24b50fbc29fd66bbe940e9c4a47b55444c58f5cf_medium.jpg,0.0,de,,,1,,,,False,True,,,,,2017-06-25T13:05:25.000Z,,1493683200,,qojqva,A V,http://steamcommunity.com/id/qojqva1/,76561198047004422,1820360,TEAMERINO TINKERINO,TT,
86741304,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/91/91b94bd538a30e498c6c12513ee6b9ed6091a7eb.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/91/91b94bd538a30e498c6c12513ee6b9ed6091a7eb_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/91/91b94bd538a30e498c6c12513ee6b9ed6091a7eb_medium.jpg,0.0,my,,,1,,,,False,True,,,,,2017-07-26T02:25:08.000Z,,0,,ADTR,/\\\\DTR,http://steamcommunity.com/id/bonebonepow/,76561198047007032,2739242,#######,###,
86741690,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f4/f4560c76aa6c4ce61552668fb2b1d98e72955676.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f4/f4560c76aa6c4ce61552668fb2b1d98e72955676_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f4/f4560c76aa6c4ce61552668fb2b1d98e72955676_medium.jpg,0.0,sg,,,2,False,2017-06-07T07:09:40.609Z,,True,True,,,,2016-12-21T06:09:33.037Z,2017-07-28T12:48:10.000Z,SG,1502694000,,Lubby,broken,http://steamcommunity.com/id/lubslubs/,76561198047007418,4424013,Ten Twenty,1020,
86743641,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/54/54b19f8fa1175295310f12e653bf69867ddbf4cb.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/54/54b19f8fa1175295310f12e653bf69867ddbf4cb_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/54/54b19f8fa1175295310f12e653bf69867ddbf4cb_medium.jpg,0.0,us,,,0,,,,False,True,,,,2017-01-21T21:21:47.362Z,2017-07-29T03:08:12.000Z,,1493683200,,RyuuDota,Ohana means family,http://steamcommunity.com/profiles/76561198047009369/,76561198047009369,0,Team Red,Red,
86745912,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/02/02e41cdb37887e90140acc4cfe972e0a58c485cc.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/02/02e41cdb37887e90140acc4cfe972e0a58c485cc_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/02/02e41cdb37887e90140acc4cfe972e0a58c485cc_medium.jpg,0.0,ca,,,1,True,2017-07-22T06:34:37.449Z,,True,True,,,,2015-07-04T22:30:19.778Z,2017-07-06T10:16:49.000Z,,1502694000,,Arteezy,i am cr1t smurf dont talk plz,http://steamcommunity.com/id/77777Il77777i1li1IlIl71IlIlIl/,76561198047011640,39,Evil Geniuses,EG,
86747351,,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/7c/7cf6afe9174e04b63a5688dce7faa3d1e7deb06d.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/7c/7cf6afe9174e04b63a5688dce7faa3d1e7deb06d_full.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/7c/7cf6afe9174e04b63a5688dce7faa3d1e7deb06d_medium.jpg,0.0,us,,,2,True,2016-11-25T01:33:40.335Z,,False,True,,,,,,,1493683200,,Fun.,Jason,http://steamcommunity.com/profiles/76561198047013079/,76561198047013079,0,Top 5,top5,
